superkingdom	baltimore	phylum	class	order	family	subfamily	genus	species	name	tax_id
Bacteria		Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	NA	Catenulispora	NA	Catenulispora acidiphila	304895
Bacteria		Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	NA	NA	NA	Jiangella	281472
Bacteria		Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	NA	Jiangella	NA	Jiangella sp. DSM 45060	1798224
Bacteria		Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	NA	Acidimicrobium	NA	Acidimicrobium ferrooxidans	53635
Bacteria		Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	NA	Candidatus Phytoplasma	NA	Candidatus Phytoplasma australiense	59748
Bacteria		Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	NA	Candidatus Phytoplasma	NA	Candidatus Phytoplasma mali	37692
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA	NA	Entomoplasmataceae	33925
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	NA	Mesoplasma	NA	Mesoplasma syrphidae	225999
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	NA	Mesoplasma	NA	Mesoplasma lactucae	138853
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	NA	NA	NA	Spiroplasma	2132
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	NA	Spiroplasma	NA	Spiroplasma apis	2137
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	NA	NA	NA	NA	Mycoplasmataceae	2092
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma pneumoniae	2104
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma suis	57372
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma penetrans	28227
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma sp. (ex Biomphalaria glabrata)	1749074
Bacteria		Cyanobacteria	NA	Synechococcales	Synechococcaceae	NA	Synechococcus	NA	Synechococcus sp. PCC 6312	195253
Bacteria		Cyanobacteria	NA	Nostocales	Aphanizomenonaceae	NA	Sphaerospermopsis	NA	Sphaerospermopsis kisseleviana	289435
Bacteria		Cyanobacteria	NA	Nostocales	Rivulariaceae	NA	Calothrix	NA	Calothrix parietina	32054
Bacteria		Cyanobacteria	NA	Nostocales	Nostocaceae	NA	Nostoc	NA	Nostoc carneum	374162
Bacteria		Cyanobacteria	NA	Oscillatoriales	Microcoleaceae	NA	Arthrospira	NA	Arthrospira sp. PCC 8005	376219
Bacteria		Cyanobacteria	NA	Oscillatoriales	Cyanothecaceae	NA	NA	NA	Cyanothece	43988
Bacteria		Cyanobacteria	NA	Chroococcales	Chroococcaceae	NA	Chondrocystis	NA	Chondrocystis sp. NIES-4102	2005460
Bacteria		Chloroflexi	NA	NA	NA	NA	NA	NA	Thermomicrobia	189775
Bacteria		Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	NA	Deinococcus	NA	Deinococcus geothermalis	68909
Bacteria		Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	NA	NA	NA	Meiothermus	65551
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas alcaliphila	101564
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Stenotrophomonas	NA	Stenotrophomonas sp. MYb57	1827305
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Luteimonas	NA	Luteimonas sp. JM171	1896164
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio tasmaniensis	212663
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Haemophilus	NA	Haemophilus sp. oral taxon 036	712310
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Pasteurella	NA	Pasteurella dagmatis	754
Bacteria		Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA	Methylomonas	NA	Methylomonas denitrificans	1538553
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Devosia	NA	Devosia sp. I507	2083786
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium sp. G22	1839752
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Nitrobacter	NA	Nitrobacter hamburgensis	912
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Rhizobiaceae	82115
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Rhizobium	NA	Rhizobium tropici	398
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Rhizobium	NA	Rhizobium etli	29449
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Neorhizobium	NA	Neorhizobium galegae	399
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	NA	Sinorhizobium	28105
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Sinorhizobium	NA	Sinorhizobium sp. M14	430451
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Shinella	NA	Shinella sp. HZN7	879274
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	NA	Brucella	NA	Brucella sp. 09RB8910	1844051
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	NA	Aminobacter	NA	Aminobacter aminovorans	83263
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	Beijerinckia	NA	Beijerinckia indica	533
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	NA	Martelella	NA	Martelella mediterranea	293089
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	NA	Martelella	NA	Martelella sp. AD-3	686597
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	Azorhizobium	NA	Azorhizobium caulinodans	7
Bacteria		Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	Brevundimonas	NA	Brevundimonas sp. DS20	1532555
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	NA	Neorickettsia	NA	Neorickettsia sennetsu	951
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	Rickettsia	NA	Rickettsia amblyommatis	33989
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	Rickettsia	NA	Rickettsia canadensis	788
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Komagataeibacter	NA	Komagataeibacter nataicola	265960
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Altererythrobacter	NA	Altererythrobacter dongtanensis	692370
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Rhodobacter	NA	Rhodobacter capsulatus	1061
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Roseovarius	NA	Roseovarius mucosus	215743
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	NA	Pandoraea	93217
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Pandoraea	NA	Pandoraea pulmonicola	93221
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Paraburkholderia	NA	Paraburkholderia phenoliruptrix	252970
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Acidovorax	NA	Acidovorax sp. JS42	232721
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Acidovorax	NA	Acidovorax ebreus	721785
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Acidovorax	NA	Acidovorax citrulli	80869
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA	Comamonas	283
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonas	NA	Comamonas aquatica	225991
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Variovorax	NA	Variovorax sp. PAMC 28711	1795631
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Melaminivora	NA	Melaminivora sp. SC2-7	2116657
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA	NA	Methylibium	316612
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Massilia	NA	Massilia sp. YMA4	1593482
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Massilia	NA	Massilia sp. NR 4-1	1678028
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacter	NA	Oxalobacter formigenes	847
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA	NA	Herbaspirillum	963
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Herminiimonas	NA	Herminiimonas arsenitoxidans	1809410
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Taylorella	NA	Taylorella asinigenitalis	84590
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Snodgrassella	NA	Snodgrassella alvi	1196083
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	Aquaspirillum	NA	Aquaspirillum sp. LM1	1938604
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	Microvirgula	NA	Microvirgula aerodenitrificans	57480
Bacteria		Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	NA	Syntrophobacter	NA	Syntrophobacter fumaroxidans	119484
Bacteria		Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	Desulfurivibrio	NA	Desulfurivibrio alkaliphilus	427923
Bacteria		Proteobacteria	Deltaproteobacteria	Desulfurellales	NA	NA	NA	NA	Desulfurellaceae	117942
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	NA	Campylobacter	NA	Campylobacter sputorum	206
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	NA	Campylobacter	NA	Campylobacter fetus	196
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	NA	Campylobacter	NA	Campylobacter ureolyticus	827
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	NA	Campylobacter	NA	Campylobacter hominis	76517
Bacteria		Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	NA	Bacteriovorax	NA	Bacteriovorax stolpii	960
Bacteria		Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	NA	Acidithiobacillus	NA	Acidithiobacillus caldus	33059
Bacteria		Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	Verrucomicrobium	NA	Verrucomicrobium spinosum	2736
Bacteria		Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	Verrucomicrobium	NA	Verrucomicrobium sp. GAS474	1882831
Bacteria		Verrucomicrobia	Methylacidiphilae	Methylacidiphilales	Methylacidiphilaceae	NA	NA	NA	Methylacidiphilum	511745
Bacteria		Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	Fuerstia	NA	Fuerstia marisgermanicae	1891926
Bacteria		Spirochaetes	Spirochaetia	NA	NA	NA	NA	NA	Spirochaetales	136
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	Treponema	NA	Treponema caldarium	215591
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	NA	NA	NA	NA	Borreliaceae	1643685
Bacteria		Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	NA	Turneriella	NA	Turneriella parva	29510
Bacteria		Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	NA	Brachyspira	NA	Brachyspira hyodysenteriae	159
Bacteria		Thermotogae	NA	NA	NA	NA	NA	NA	Thermotogae	188708
Bacteria		Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	NA	Kosmotoga	NA	Kosmotoga olearia	651457
Bacteria		Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	NA	Mesotoga	NA	Mesotoga prima	1184387
Bacteria		Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	NA	NA	NA	Thermotoga	2335
Bacteria		Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	NA	Pseudothermotoga	NA	Pseudothermotoga thermarum	119394
Bacteria		Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	NA	Persephonella	NA	Persephonella marina	309805
Bacteria		NA	NA	NA	NA	NA	NA	NA	Candidatus Saccharibacteria	95818
Bacteria		Candidatus Saccharibacteria	NA	NA	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	2056494
Bacteria		Synergistetes	Synergistia	Synergistales	NA	NA	NA	NA	Synergistaceae	649777
Bacteria		Synergistetes	Synergistia	Synergistales	Synergistaceae	NA	NA	NA	Thermanaerovibrio	81461
Bacteria		NA	NA	NA	NA	NA	NA	NA	Elusimicrobia	74152
Bacteria		Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	NA	Granulicella	NA	Granulicella tundricola	940615
Bacteria		Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	NA	Calditerrivibrio	NA	Calditerrivibrio nitroreducens	477976
Archaea		Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	NA	Desulfurococcus	NA	Desulfurococcus mucosus	2275
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	NA	NA	NA	NA	Caudovirales	28883
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Enterococcus phage SANTOR1	1871692
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Pa6virus	NA	Propionibacterium phage PHL141	1647433
Viruses	ssRNA positive-strand viruses, no DNA stage	NA	NA	NA	Caliciviridae	NA	Sapovirus	NA	Sapporo virus	95342
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Defluviimonas	NA	Defluviimonas alba	1335048
Viruses	ssRNA negative-strand viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	NA	Tospovirus	NA	Pepper chlorotic spot virus	1414655
Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	Lactobacillus	NA	Lactobacillus hokkaidonensis	1193095
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus weihaiensis	1547283
Bacteria		Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	Microbacterium	NA	Microbacterium paraoxydans	199592
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	Mycobacterium	NA	Mycobacterium sp. VKM Ac-1817D	1273687
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	Mycolicibacterium	NA	Mycolicibacterium fortuitum	1766
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	Mycolicibacterium	NA	Mycolicibacterium vanbaalenii	110539
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	Mycobacteroides	NA	Mycobacteroides immunogenum	83262
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	NA	Gordonia	NA	Gordonia phthalatica	1136941
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. S-6-2	1931241
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA	NA	Aggregatibacter	416916
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Diaphorobacter	NA	Diaphorobacter polyhydroxybutyrativorans	1546149
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseria	NA	Neisseria elongata	495
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	Chromobacterium	NA	Chromobacterium violaceum	536
Bacteria		Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	NA	Azoarcus	NA	Azoarcus sp. KH32C	748247
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Rhodospirillum	NA	Rhodospirillum rubrum	1085
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Porphyrobacter	NA	Porphyrobacter sp. HT-58-2	2023229
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Capnocytophaga	NA	Capnocytophaga gingivalis	1017
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Lactobacillus phage iLp1308	1739611
Viruses	ssRNA positive-strand viruses, no DNA stage	NA	NA	Picornavirales	Picornaviridae	NA	Parechovirus	NA	Parechovirus A	1803956
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas knackmussii	65741
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. FGI182	1259844
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Psychrobacter	NA	Psychrobacter sp. P11G5	1699624
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA	NA	Colwelliaceae	267889
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Thiodictyon	NA	Candidatus Thiodictyon syntrophicum	1166950
Bacteria		Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	NA	Francisella	NA	Francisella hispaniensis	622488
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	Candidatus Ruthia	NA	Candidatus Ruthia magnifica	386487
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	NA	NA	NA	NA	Spongiibacteraceae	1706375
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	Zhongshania	NA	Zhongshania aliphaticivorans	1470434
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus sp. BM15	1529068
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus aminophilus	34003
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus zhejiangensis	1077935
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus sp. CBA4604	2065379
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	NA	Rhodobacter	1060
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Rhodobacter	NA	Rhodobacter sp. LPB0142	1850250
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	NA	Rhodobacteraceae bacterium QY30	2033435
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Tateyamaria	NA	Tateyamaria omphalii	299262
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Brevirhabdus	NA	Brevirhabdus pacifica	1267768
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Stappia	NA	Stappia sp. ES.058	1881061
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Celeribacter	NA	Celeribacter marinus	1397108
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Thioclava	NA	Thioclava nitratireducens	1915078
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	NA	Octadecabacter	53945
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	NA	Ketogulonicigenium	92944
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Halocynthiibacter	NA	Halocynthiibacter arcticus	1579316
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Acetobacter	NA	Acetobacter tropicalis	104102
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA	NA	Gluconobacter	441
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Azospirillum	NA	Azospirillum humicireducens	1226968
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium lablabi	722472
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium sp. 2 39S1MB	1404768
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium icense	1274631
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Devosia	NA	Devosia sp. A16	1736675
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	Starkeya	NA	Starkeya novella	921
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas indica	941907
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	NA	NA	Porphyrobacter	1111
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Altererythrobacter	NA	Altererythrobacter atlanticus	1267766
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	NA	Polynucleobacter	44013
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Paraburkholderia	NA	Paraburkholderia caribensis	75105
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA	Limnohabitans	665874
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Serpentinomonas	NA	Serpentinomonas raichei	1458425
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Aquabacterium	NA	Aquabacterium olei	1296669
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Herbaspirillum	NA	Herbaspirillum rubrisubalbicans	80842
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Bordetella	NA	Bordetella flabilis	463014
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Advenella	NA	Advenella kashmirensis	310575
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	Jeongeupia	NA	Jeongeupia sp. USM3	1906741
Bacteria		Proteobacteria	Betaproteobacteria	NA	NA	NA	NA	NA	beta proteobacterium CB	543913
Bacteria		Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	NA	Nitrosospira	NA	Nitrosospira briensis	35799
Bacteria		Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	NA	Mariprofundus	NA	Mariprofundus aestuarium	1921086
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus clausii	79880
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus sp. FJAT-18017	1705566
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus sp. ABP14	1892404
Bacteria		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	Arthrobacter	NA	Arthrobacter sp. DCT-5	2211210
Bacteria		Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	NA	Brachybacterium	NA	Brachybacterium sp. VR2415	2017485
Bacteria		Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	Aeromicrobium	NA	Aeromicrobium sp. 592	2079793
Bacteria		Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	Aeromicrobium	NA	Aeromicrobium choanae	1736691
Bacteria		Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	NA	Microlunatus	NA	Microlunatus phosphovorus	29405
Bacteria		Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	NA	Auraticoccus	NA	Auraticoccus monumenti	675864
Bacteria		Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	Allokutzneria	NA	Allokutzneria albata	211114
Bacteria		Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	Pseudonocardia	NA	Pseudonocardia dioxanivorans	240495
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	NA	NA	NA	Dietzia	37914
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	NA	Dietzia	NA	Dietzia timorensis	499555
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	Mycolicibacterium	NA	Mycolicibacterium gilvum	1804
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Tsukamurellaceae	NA	Tsukamurella	NA	Tsukamurella paurometabola	2061
Bacteria		Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	Streptomyces	NA	Streptomyces vietnamensis	362257
Bacteria		Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	Streptomyces	NA	Streptomyces niveus	193462
Bacteria		Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	Actinomyces	NA	Actinomyces hongkongensis	178339
Bacteria		Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	Actinomyces	NA	Actinomyces sp. VUL4_3	1912795
Bacteria		Cyanobacteria	NA	Synechococcales	NA	NA	NA	NA	Synechococcaceae	1890426
